,Reported_Date,Zip Code,DVFlag,Latitude,Longitude
54053,8/19/2020,64109,Y,39.065954,-94.56643
54456,8/5/2020,64109,Y,39.065954,-94.56643
55078,9/8/2020,64109,Y,39.065954,-94.56643
55166,8/24/2020,64109,Y,39.065954,-94.56643
56818,8/18/2020,64109,Y,39.065954,-94.56643
57398,9/19/2020,64109,Y,39.065954,-94.56643
57799,8/16/2020,64109,Y,39.065954,-94.56643
59379,8/4/2020,64109,Y,39.065954,-94.56643
59696,8/24/2020,64109,Y,39.065954,-94.56643
59856,9/19/2020,64109,Y,39.065954,-94.56643
60052,9/8/2020,64109,Y,39.065954,-94.56643
60329,9/15/2020,64109,Y,39.065954,-94.56643
60356,8/29/2020,64109,Y,39.065954,-94.56643
61184,8/5/2020,64109,Y,39.065954,-94.56643
61362,8/5/2020,64109,Y,39.065954,-94.56643
61460,8/16/2020,64109,Y,39.065954,-94.56643
61737,7/31/2020,64109,Y,39.065954,-94.56643
62266,8/14/2020,64109,Y,39.065954,-94.56643
62274,9/22/2020,64109,Y,39.065954,-94.56643
62341,9/8/2020,64109,Y,39.065954,-94.56643
62348,8/2/2020,64109,Y,39.065954,-94.56643
62397,7/27/2020,64109,Y,39.065954,-94.56643
62679,8/1/2020,64109,Y,39.065954,-94.56643
62969,8/17/2020,64109,Y,39.065954,-94.56643
63092,8/1/2020,64109,Y,39.065954,-94.56643
64048,8/13/2020,64109,Y,39.065954,-94.56643
64170,9/8/2020,64109,Y,39.065954,-94.56643
64234,9/16/2020,64109,Y,39.065954,-94.56643
64463,8/29/2020,64109,Y,39.065954,-94.56643
64580,8/1/2020,64109,Y,39.065954,-94.56643
64658,8/4/2020,64109,Y,39.065954,-94.56643
64914,8/5/2020,64109,Y,39.065954,-94.56643
64979,9/15/2020,64109,Y,39.065954,-94.56643
65296,9/22/2020,64109,Y,39.065954,-94.56643
65462,8/13/2020,64109,Y,39.065954,-94.56643
65589,8/19/2020,64109,Y,39.065954,-94.56643
67079,7/27/2020,64109,Y,39.065954,-94.56643
67392,8/13/2020,64109,Y,39.065954,-94.56643
67418,8/19/2020,64109,Y,39.065954,-94.56643
67838,8/5/2020,64109,Y,39.065954,-94.56643
67927,7/23/2020,64109,Y,39.065954,-94.56643
68264,8/13/2020,64109,Y,39.065954,-94.56643
68604,8/1/2020,64109,Y,39.065954,-94.56643
69640,9/15/2020,64109,Y,39.065954,-94.56643
69718,8/18/2020,64109,Y,39.065954,-94.56643
70175,9/16/2020,64109,Y,39.065954,-94.56643
70429,8/1/2020,64109,Y,39.065954,-94.56643
71765,11/9/2020,64109,Y,39.065954,-94.56643
71787,10/3/2020,64109,Y,39.065954,-94.56643
71840,9/30/2020,64109,Y,39.065954,-94.56643
72037,10/14/2020,64109,Y,39.065954,-94.56643
72213,10/7/2020,64109,Y,39.065954,-94.56643
72249,9/26/2020,64109,Y,39.065954,-94.56643
72348,10/19/2020,64109,Y,39.065954,-94.56643
72416,11/9/2020,64109,Y,39.065954,-94.56643
72568,10/11/2020,64109,Y,39.065954,-94.56643
73018,10/5/2020,64109,Y,39.065954,-94.56643
73298,10/7/2020,64109,Y,39.065954,-94.56643
74115,11/5/2020,64109,Y,39.065954,-94.56643
74500,10/14/2020,64109,Y,39.065954,-94.56643
74982,9/26/2020,64109,Y,39.065954,-94.56643
75268,11/11/2020,64109,Y,39.065954,-94.56643
75845,10/3/2020,64109,Y,39.065954,-94.56643
75866,10/7/2020,64109,Y,39.065954,-94.56643
76326,11/1/2020,64109,Y,39.065954,-94.56643
76994,9/26/2020,64109,Y,39.065954,-94.56643
77050,11/12/2020,64109,Y,39.065954,-94.56643
77093,10/3/2020,64109,Y,39.065954,-94.56643
78325,10/18/2020,64109,Y,39.065954,-94.56643
78534,11/11/2020,64109,Y,39.065954,-94.56643
78705,11/1/2020,64109,Y,39.065954,-94.56643
80074,10/3/2020,64109,Y,39.065954,-94.56643
80284,10/14/2020,64109,Y,39.065954,-94.56643
80622,9/26/2020,64109,Y,39.065954,-94.56643
80740,9/26/2020,64109,Y,39.065954,-94.56643
80832,10/3/2020,64109,Y,39.065954,-94.56643
81280,10/12/2020,64109,Y,39.065954,-94.56643
82280,11/12/2020,64109,Y,39.065954,-94.56643
82362,10/11/2020,64109,Y,39.065954,-94.56643
82444,10/5/2020,64109,Y,39.065954,-94.56643
83245,10/7/2020,64109,Y,39.065954,-94.56643
83318,10/3/2020,64109,Y,39.065954,-94.56643
83906,10/7/2020,64109,Y,39.065954,-94.56643
84223,10/19/2020,64109,Y,39.065954,-94.56643
84515,11/9/2020,64109,Y,39.065954,-94.56643
84594,9/30/2020,64109,Y,39.065954,-94.56643
84788,10/7/2020,64109,Y,39.065954,-94.56643
84798,10/14/2020,64109,Y,39.065954,-94.56643
84939,10/12/2020,64109,Y,39.065954,-94.56643
85163,9/26/2020,64109,Y,39.065954,-94.56643
85244,11/5/2020,64109,Y,39.065954,-94.56643
431,9/17/2020,64132,Y,38.991406,-94.551
562,1/4/2020,64132,Y,38.991406,-94.551
763,2/26/2020,64132,Y,38.991406,-94.551
870,2/29/2020,64132,Y,38.991406,-94.551
912,2/16/2020,64132,Y,38.991406,-94.551
1338,1/27/2020,64132,Y,38.991406,-94.551
1339,1/14/2020,64132,Y,38.991406,-94.551
1386,3/2/2020,64132,Y,38.991406,-94.551
1389,2/10/2020,64132,Y,38.991406,-94.551
1681,3/8/2020,64132,Y,38.991406,-94.551
1797,1/15/2020,64132,Y,38.991406,-94.551
1844,1/30/2020,64132,Y,38.991406,-94.551
1860,1/2/2020,64132,Y,38.991406,-94.551
1888,2/11/2020,64132,Y,38.991406,-94.551
1994,1/9/2020,64132,Y,38.991406,-94.551
2062,1/4/2020,64132,Y,38.991406,-94.551
2121,2/22/2020,64132,Y,38.991406,-94.551
2182,2/9/2020,64132,Y,38.991406,-94.551
2265,2/29/2020,64132,Y,38.991406,-94.551
2299,1/5/2020,64132,Y,38.991406,-94.551
2460,1/20/2020,64132,Y,38.991406,-94.551
2498,2/15/2020,64132,Y,38.991406,-94.551
2686,2/19/2020,64132,Y,38.991406,-94.551
2733,1/23/2020,64132,Y,38.991406,-94.551
2969,1/30/2020,64132,Y,38.991406,-94.551
2982,2/11/2020,64132,Y,38.991406,-94.551
3165,2/16/2020,64132,Y,38.991406,-94.551
3262,2/13/2020,64132,Y,38.991406,-94.551
3280,2/1/2020,64132,Y,38.991406,-94.551
3281,3/4/2020,64132,Y,38.991406,-94.551
3322,1/14/2020,64132,Y,38.991406,-94.551
3646,2/29/2020,64132,Y,38.991406,-94.551
3698,2/9/2020,64132,Y,38.991406,-94.551
3988,2/10/2020,64132,Y,38.991406,-94.551
4586,2/15/2020,64132,Y,38.991406,-94.551
4673,2/9/2020,64132,Y,38.991406,-94.551
4731,3/1/2020,64132,Y,38.991406,-94.551
4737,2/15/2020,64132,Y,38.991406,-94.551
4801,2/9/2020,64132,Y,38.991406,-94.551
4815,1/5/2020,64132,Y,38.991406,-94.551
4895,2/23/2020,64132,Y,38.991406,-94.551
4927,2/18/2020,64132,Y,38.991406,-94.551
4991,3/2/2020,64132,Y,38.991406,-94.551
5149,1/29/2020,64132,Y,38.991406,-94.551
5251,3/6/2020,64132,Y,38.991406,-94.551
5605,2/15/2020,64132,Y,38.991406,-94.551
5659,2/26/2020,64132,Y,38.991406,-94.551
5749,2/19/2020,64132,Y,38.991406,-94.551
5794,1/28/2020,64132,Y,38.991406,-94.551
6025,3/2/2020,64132,Y,38.991406,-94.551
6065,2/10/2020,64132,Y,38.991406,-94.551
6264,2/22/2020,64132,Y,38.991406,-94.551
6365,2/28/2020,64132,Y,38.991406,-94.551
6517,1/15/2020,64132,Y,38.991406,-94.551
6528,2/18/2020,64132,Y,38.991406,-94.551
7087,2/19/2020,64132,Y,38.991406,-94.551
7171,1/2/2020,64132,Y,38.991406,-94.551
7248,2/22/2020,64132,Y,38.991406,-94.551
7475,2/9/2020,64132,Y,38.991406,-94.551
7732,2/28/2020,64132,Y,38.991406,-94.551
7825,1/3/2020,64132,Y,38.991406,-94.551
7903,3/7/2020,64132,Y,38.991406,-94.551
7964,2/19/2020,64132,Y,38.991406,-94.551
7988,2/16/2020,64132,Y,38.991406,-94.551
8037,2/7/2020,64132,Y,38.991406,-94.551
8125,1/23/2020,64132,Y,38.991406,-94.551
8341,1/11/2020,64132,Y,38.991406,-94.551
8380,2/9/2020,64132,Y,38.991406,-94.551
8476,2/29/2020,64132,Y,38.991406,-94.551
8687,3/7/2020,64132,Y,38.991406,-94.551
8713,1/4/2020,64132,Y,38.991406,-94.551
8778,1/27/2020,64132,Y,38.991406,-94.551
8860,2/10/2020,64132,Y,38.991406,-94.551
8878,1/18/2020,64132,Y,38.991406,-94.551
8900,1/30/2020,64132,Y,38.991406,-94.551
8980,2/24/2020,64132,Y,38.991406,-94.551
8995,2/1/2020,64132,Y,38.991406,-94.551
9131,2/23/2020,64132,Y,38.991406,-94.551
9148,1/19/2020,64132,Y,38.991406,-94.551
9247,2/24/2020,64132,Y,38.991406,-94.551
9412,2/14/2020,64132,Y,38.991406,-94.551
9452,2/15/2020,64132,Y,38.991406,-94.551
9513,1/19/2020,64132,Y,38.991406,-94.551
9676,1/18/2020,64132,Y,38.991406,-94.551
9832,2/15/2020,64132,Y,38.991406,-94.551
9963,1/30/2020,64132,Y,38.991406,-94.551
10017,2/2/2020,64132,Y,38.991406,-94.551
10148,2/8/2020,64132,Y,38.991406,-94.551
10150,1/15/2020,64132,Y,38.991406,-94.551
10239,2/9/2020,64132,Y,38.991406,-94.551
10349,1/9/2020,64132,Y,38.991406,-94.551
10471,1/29/2020,64132,Y,38.991406,-94.551
10579,3/6/2020,64132,Y,38.991406,-94.551
10848,1/3/2020,64132,Y,38.991406,-94.551
10853,2/1/2020,64132,Y,38.991406,-94.551
11039,2/26/2020,64132,Y,38.991406,-94.551
11104,2/29/2020,64132,Y,38.991406,-94.551
11220,3/7/2020,64132,Y,38.991406,-94.551
11369,2/13/2020,64132,Y,38.991406,-94.551
11392,1/28/2020,64132,Y,38.991406,-94.551
11456,1/11/2020,64132,Y,38.991406,-94.551
11508,1/1/2020,64132,Y,38.991406,-94.551
11778,1/20/2020,64132,Y,38.991406,-94.551
11794,2/20/2020,64132,Y,38.991406,-94.551
11858,1/27/2020,64132,Y,38.991406,-94.551
11961,3/7/2020,64132,Y,38.991406,-94.551
12271,2/7/2020,64132,Y,38.991406,-94.551
12445,2/18/2020,64132,Y,38.991406,-94.551
12449,1/30/2020,64132,Y,38.991406,-94.551
12637,1/3/2020,64132,Y,38.991406,-94.551
12667,2/24/2020,64132,Y,38.991406,-94.551
12899,3/5/2020,64132,Y,38.991406,-94.551
12939,2/24/2020,64132,Y,38.991406,-94.551
12957,2/14/2020,64132,Y,38.991406,-94.551
12973,1/14/2020,64132,Y,38.991406,-94.551
12974,2/19/2020,64132,Y,38.991406,-94.551
13115,2/14/2020,64132,Y,38.991406,-94.551
13183,3/2/2020,64132,Y,38.991406,-94.551
13252,2/1/2020,64132,Y,38.991406,-94.551
13388,1/19/2020,64132,Y,38.991406,-94.551
13772,2/4/2020,64132,Y,38.991406,-94.551
13792,1/7/2020,64132,Y,38.991406,-94.551
13883,1/19/2020,64132,Y,38.991406,-94.551
13915,2/16/2020,64132,Y,38.991406,-94.551
14167,2/9/2020,64132,Y,38.991406,-94.551
14248,1/30/2020,64132,Y,38.991406,-94.551
14290,2/2/2020,64132,Y,38.991406,-94.551
14523,3/7/2020,64132,Y,38.991406,-94.551
14617,2/10/2020,64132,Y,38.991406,-94.551
14744,2/8/2020,64132,Y,38.991406,-94.551
14980,1/19/2020,64132,Y,38.991406,-94.551
14995,3/5/2020,64132,Y,38.991406,-94.551
15136,1/27/2020,64132,Y,38.991406,-94.551
15234,2/15/2020,64132,Y,38.991406,-94.551
15262,1/9/2020,64132,Y,38.991406,-94.551
15390,1/4/2020,64132,Y,38.991406,-94.551
15758,1/19/2020,64132,Y,38.991406,-94.551
15904,3/4/2020,64132,Y,38.991406,-94.551
15921,2/29/2020,64132,Y,38.991406,-94.551
15952,2/13/2020,64132,Y,38.991406,-94.551
16097,1/15/2020,64132,Y,38.991406,-94.551
16143,2/13/2020,64132,Y,38.991406,-94.551
16202,2/29/2020,64132,Y,38.991406,-94.551
16214,1/28/2020,64132,Y,38.991406,-94.551
16397,2/16/2020,64132,Y,38.991406,-94.551
16516,3/2/2020,64132,Y,38.991406,-94.551
16565,1/14/2020,64132,Y,38.991406,-94.551
16664,1/19/2020,64132,Y,38.991406,-94.551
16748,1/3/2020,64132,Y,38.991406,-94.551
16829,1/1/2020,64132,Y,38.991406,-94.551
16835,2/15/2020,64132,Y,38.991406,-94.551
17071,3/7/2020,64132,Y,38.991406,-94.551
17136,2/19/2020,64132,Y,38.991406,-94.551
17215,3/7/2020,64132,Y,38.991406,-94.551
17243,2/4/2020,64132,Y,38.991406,-94.551
17290,1/30/2020,64132,Y,38.991406,-94.551
17381,1/7/2020,64132,Y,38.991406,-94.551
17459,1/17/2020,64132,Y,38.991406,-94.551
17572,2/18/2020,64132,Y,38.991406,-94.551
17807,3/8/2020,64132,Y,38.991406,-94.551
17873,1/29/2020,64132,Y,38.991406,-94.551
17924,3/2/2020,64132,Y,38.991406,-94.551
17966,2/16/2020,64132,Y,38.991406,-94.551
18018,3/1/2020,64132,Y,38.991406,-94.551
18186,2/20/2020,64132,Y,38.991406,-94.551
18591,4/29/2020,64132,Y,38.991406,-94.551
18623,5/13/2020,64132,Y,38.991406,-94.551
18811,4/20/2020,64132,Y,38.991406,-94.551
18841,4/16/2020,64132,Y,38.991406,-94.551
18976,5/2/2020,64132,Y,38.991406,-94.551
19023,5/13/2020,64132,Y,38.991406,-94.551
19066,4/5/2020,64132,Y,38.991406,-94.551
19077,5/15/2020,64132,Y,38.991406,-94.551
19247,5/19/2020,64132,Y,38.991406,-94.551
19385,4/19/2020,64132,Y,38.991406,-94.551
19563,5/4/2020,64132,Y,38.991406,-94.551
19591,5/19/2020,64132,Y,38.991406,-94.551
19595,5/10/2020,64132,Y,38.991406,-94.551
19626,3/9/2020,64132,Y,38.991406,-94.551
20011,5/18/2020,64132,Y,38.991406,-94.551
20061,3/30/2020,64132,Y,38.991406,-94.551
20262,5/21/2020,64132,Y,38.991406,-94.551
20459,4/12/2020,64132,Y,38.991406,-94.551
20468,4/3/2020,64132,Y,38.991406,-94.551
20477,5/10/2020,64132,Y,38.991406,-94.551
20531,5/8/2020,64132,Y,38.991406,-94.551
20574,5/20/2020,64132,Y,38.991406,-94.551
20674,4/6/2020,64132,Y,38.991406,-94.551
20685,5/8/2020,64132,Y,38.991406,-94.551
20807,5/12/2020,64132,Y,38.991406,-94.551
20855,4/10/2020,64132,Y,38.991406,-94.551
20859,4/22/2020,64132,Y,38.991406,-94.551
21180,3/11/2020,64132,Y,38.991406,-94.551
21201,5/6/2020,64132,Y,38.991406,-94.551
21208,3/21/2020,64132,Y,38.991406,-94.551
21242,4/20/2020,64132,Y,38.991406,-94.551
21272,5/10/2020,64132,Y,38.991406,-94.551
21277,4/5/2020,64132,Y,38.991406,-94.551
21417,3/9/2020,64132,Y,38.991406,-94.551
21558,3/9/2020,64132,Y,38.991406,-94.551
21682,3/28/2020,64132,Y,38.991406,-94.551
21729,3/26/2020,64132,Y,38.991406,-94.551
21874,3/14/2020,64132,Y,38.991406,-94.551
22109,5/2/2020,64132,Y,38.991406,-94.551
22235,3/11/2020,64132,Y,38.991406,-94.551
22324,4/27/2020,64132,Y,38.991406,-94.551
22362,4/15/2020,64132,Y,38.991406,-94.551
22481,4/26/2020,64132,Y,38.991406,-94.551
22753,3/28/2020,64132,Y,38.991406,-94.551
22895,4/2/2020,64132,Y,38.991406,-94.551
23019,3/28/2020,64132,Y,38.991406,-94.551
23108,5/20/2020,64132,Y,38.991406,-94.551
23163,5/18/2020,64132,Y,38.991406,-94.551
23265,5/13/2020,64132,Y,38.991406,-94.551
23294,4/16/2020,64132,Y,38.991406,-94.551
23405,5/5/2020,64132,Y,38.991406,-94.551
23630,5/4/2020,64132,Y,38.991406,-94.551
24032,4/12/2020,64132,Y,38.991406,-94.551
24127,3/28/2020,64132,Y,38.991406,-94.551
24165,5/5/2020,64132,Y,38.991406,-94.551
24364,3/10/2020,64132,Y,38.991406,-94.551
24492,3/9/2020,64132,Y,38.991406,-94.551
24584,3/23/2020,64132,Y,38.991406,-94.551
24588,4/4/2020,64132,Y,38.991406,-94.551
24641,4/3/2020,64132,Y,38.991406,-94.551
24675,5/2/2020,64132,Y,38.991406,-94.551
24729,5/18/2020,64132,Y,38.991406,-94.551
24947,5/21/2020,64132,Y,38.991406,-94.551
25464,5/20/2020,64132,Y,38.991406,-94.551
25628,4/10/2020,64132,Y,38.991406,-94.551
25744,3/23/2020,64132,Y,38.991406,-94.551
25855,5/2/2020,64132,Y,38.991406,-94.551
25873,3/13/2020,64132,Y,38.991406,-94.551
25918,5/20/2020,64132,Y,38.991406,-94.551
25995,5/12/2020,64132,Y,38.991406,-94.551
26079,5/12/2020,64132,Y,38.991406,-94.551
26243,4/22/2020,64132,Y,38.991406,-94.551
26373,3/11/2020,64132,Y,38.991406,-94.551
26380,4/20/2020,64132,Y,38.991406,-94.551
26386,4/19/2020,64132,Y,38.991406,-94.551
26674,5/16/2020,64132,Y,38.991406,-94.551
26760,3/16/2020,64132,Y,38.991406,-94.551
27075,5/2/2020,64132,Y,38.991406,-94.551
27098,3/26/2020,64132,Y,38.991406,-94.551
27109,5/10/2020,64132,Y,38.991406,-94.551
27116,4/15/2020,64132,Y,38.991406,-94.551
27126,4/5/2020,64132,Y,38.991406,-94.551
27139,4/2/2020,64132,Y,38.991406,-94.551
27373,3/11/2020,64132,Y,38.991406,-94.551
27658,5/5/2020,64132,Y,38.991406,-94.551
27670,3/12/2020,64132,Y,38.991406,-94.551
27901,5/10/2020,64132,Y,38.991406,-94.551
27931,5/18/2020,64132,Y,38.991406,-94.551
28024,5/13/2020,64132,Y,38.991406,-94.551
28158,3/16/2020,64132,Y,38.991406,-94.551
28169,4/27/2020,64132,Y,38.991406,-94.551
28225,5/7/2020,64132,Y,38.991406,-94.551
28492,3/21/2020,64132,Y,38.991406,-94.551
28502,4/9/2020,64132,Y,38.991406,-94.551
28559,5/21/2020,64132,Y,38.991406,-94.551
28594,4/28/2020,64132,Y,38.991406,-94.551
28647,4/15/2020,64132,Y,38.991406,-94.551
28773,3/17/2020,64132,Y,38.991406,-94.551
28819,4/4/2020,64132,Y,38.991406,-94.551
28839,4/12/2020,64132,Y,38.991406,-94.551
28907,5/2/2020,64132,Y,38.991406,-94.551
29405,3/23/2020,64132,Y,38.991406,-94.551
29627,3/23/2020,64132,Y,38.991406,-94.551
29646,5/12/2020,64132,Y,38.991406,-94.551
29804,4/30/2020,64132,Y,38.991406,-94.551
30018,3/29/2020,64132,Y,38.991406,-94.551
30046,4/30/2020,64132,Y,38.991406,-94.551
30058,5/19/2020,64132,Y,38.991406,-94.551
30283,5/9/2020,64132,Y,38.991406,-94.551
30405,4/10/2020,64132,Y,38.991406,-94.551
30418,4/19/2020,64132,Y,38.991406,-94.551
30455,4/22/2020,64132,Y,38.991406,-94.551
30466,5/4/2020,64132,Y,38.991406,-94.551
30473,5/7/2020,64132,Y,38.991406,-94.551
30566,4/15/2020,64132,Y,38.991406,-94.551
30580,4/12/2020,64132,Y,38.991406,-94.551
30630,5/19/2020,64132,Y,38.991406,-94.551
30739,4/5/2020,64132,Y,38.991406,-94.551
30816,4/5/2020,64132,Y,38.991406,-94.551
30852,5/20/2020,64132,Y,38.991406,-94.551
30909,4/28/2020,64132,Y,38.991406,-94.551
30984,5/5/2020,64132,Y,38.991406,-94.551
31056,4/30/2020,64132,Y,38.991406,-94.551
31074,4/29/2020,64132,Y,38.991406,-94.551
31234,4/26/2020,64132,Y,38.991406,-94.551
31255,3/13/2020,64132,Y,38.991406,-94.551
31301,5/2/2020,64132,Y,38.991406,-94.551
31327,5/11/2020,64132,Y,38.991406,-94.551
31348,4/14/2020,64132,Y,38.991406,-94.551
31447,5/16/2020,64132,Y,38.991406,-94.551
31603,3/23/2020,64132,Y,38.991406,-94.551
31620,4/16/2020,64132,Y,38.991406,-94.551
31817,5/20/2020,64132,Y,38.991406,-94.551
31824,4/12/2020,64132,Y,38.991406,-94.551
31881,3/17/2020,64132,Y,38.991406,-94.551
31910,4/15/2020,64132,Y,38.991406,-94.551
32251,5/15/2020,64132,Y,38.991406,-94.551
32347,4/15/2020,64132,Y,38.991406,-94.551
32388,3/12/2020,64132,Y,38.991406,-94.551
32528,5/17/2020,64132,Y,38.991406,-94.551
32598,4/16/2020,64132,Y,38.991406,-94.551
32901,5/13/2020,64132,Y,38.991406,-94.551
32975,4/19/2020,64132,Y,38.991406,-94.551
33157,4/27/2020,64132,Y,38.991406,-94.551
33244,3/30/2020,64132,Y,38.991406,-94.551
33331,5/10/2020,64132,Y,38.991406,-94.551
33364,3/9/2020,64132,Y,38.991406,-94.551
33558,5/17/2020,64132,Y,38.991406,-94.551
33653,3/9/2020,64132,Y,38.991406,-94.551
33694,4/15/2020,64132,Y,38.991406,-94.551
33720,5/8/2020,64132,Y,38.991406,-94.551
33813,4/9/2020,64132,Y,38.991406,-94.551
34019,5/21/2020,64132,Y,38.991406,-94.551
34023,5/19/2020,64132,Y,38.991406,-94.551
34305,5/2/2020,64132,Y,38.991406,-94.551
34400,3/11/2020,64132,Y,38.991406,-94.551
34408,5/6/2020,64132,Y,38.991406,-94.551
34423,3/21/2020,64132,Y,38.991406,-94.551
34447,5/9/2020,64132,Y,38.991406,-94.551
34450,4/15/2020,64132,Y,38.991406,-94.551
34468,4/5/2020,64132,Y,38.991406,-94.551
34600,5/4/2020,64132,Y,38.991406,-94.551
34620,4/22/2020,64132,Y,38.991406,-94.551
34813,4/30/2020,64132,Y,38.991406,-94.551
34878,4/5/2020,64132,Y,38.991406,-94.551
34918,5/17/2020,64132,Y,38.991406,-94.551
34952,4/6/2020,64132,Y,38.991406,-94.551
34975,5/8/2020,64132,Y,38.991406,-94.551
35143,4/30/2020,64132,Y,38.991406,-94.551
35249,4/12/2020,64132,Y,38.991406,-94.551
35303,5/2/2020,64132,Y,38.991406,-94.551
35315,5/19/2020,64132,Y,38.991406,-94.551
35490,3/11/2020,64132,Y,38.991406,-94.551
35524,4/27/2020,64132,Y,38.991406,-94.551
35540,3/23/2020,64132,Y,38.991406,-94.551
35603,5/11/2020,64132,Y,38.991406,-94.551
35625,3/29/2020,64132,Y,38.991406,-94.551
35718,5/17/2020,64132,Y,38.991406,-94.551
35928,4/12/2020,64132,Y,38.991406,-94.551
36058,5/13/2020,64132,Y,38.991406,-94.551
36061,4/14/2020,64132,Y,38.991406,-94.551
36203,3/14/2020,64132,Y,38.991406,-94.551
36363,7/16/2020,64132,Y,38.991406,-94.551
36502,6/7/2020,64132,Y,38.991406,-94.551
36624,6/12/2020,64132,Y,38.991406,-94.551
36992,6/20/2020,64132,Y,38.991406,-94.551
37051,6/6/2020,64132,Y,38.991406,-94.551
37143,6/21/2020,64132,Y,38.991406,-94.551
37354,7/19/2020,64132,Y,38.991406,-94.551
37355,6/9/2020,64132,Y,38.991406,-94.551
37457,6/28/2020,64132,Y,38.991406,-94.551
37469,6/13/2020,64132,Y,38.991406,-94.551
37474,6/6/2020,64132,Y,38.991406,-94.551
37549,6/17/2020,64132,Y,38.991406,-94.551
37759,6/6/2020,64132,Y,38.991406,-94.551
37973,7/20/2020,64132,Y,38.991406,-94.551
38002,5/29/2020,64132,Y,38.991406,-94.551
38094,7/20/2020,64132,Y,38.991406,-94.551
38230,6/10/2020,64132,Y,38.991406,-94.551
38385,6/15/2020,64132,Y,38.991406,-94.551
38396,6/6/2020,64132,Y,38.991406,-94.551
38470,6/6/2020,64132,Y,38.991406,-94.551
38514,7/18/2020,64132,Y,38.991406,-94.551
38587,6/6/2020,64132,Y,38.991406,-94.551
38922,6/13/2020,64132,Y,38.991406,-94.551
39025,6/15/2020,64132,Y,38.991406,-94.551
39028,7/20/2020,64132,Y,38.991406,-94.551
39219,6/13/2020,64132,Y,38.991406,-94.551
39316,6/15/2020,64132,Y,38.991406,-94.551
39355,6/6/2020,64132,Y,38.991406,-94.551
39420,7/1/2020,64132,Y,38.991406,-94.551
39452,6/6/2020,64132,Y,38.991406,-94.551
39680,7/10/2020,64132,Y,38.991406,-94.551
39920,6/17/2020,64132,Y,38.991406,-94.551
39958,6/15/2020,64132,Y,38.991406,-94.551
40068,6/5/2020,64132,Y,38.991406,-94.551
40090,6/22/2020,64132,Y,38.991406,-94.551
40143,7/17/2020,64132,Y,38.991406,-94.551
40149,7/16/2020,64132,Y,38.991406,-94.551
40218,7/20/2020,64132,Y,38.991406,-94.551
40272,7/5/2020,64132,Y,38.991406,-94.551
40405,6/7/2020,64132,Y,38.991406,-94.551
40414,6/20/2020,64132,Y,38.991406,-94.551
40457,7/13/2020,64132,Y,38.991406,-94.551
40596,6/30/2020,64132,Y,38.991406,-94.551
40621,5/31/2020,64132,Y,38.991406,-94.551
40646,5/28/2020,64132,Y,38.991406,-94.551
40681,6/12/2020,64132,Y,38.991406,-94.551
40869,6/22/2020,64132,Y,38.991406,-94.551
41050,7/16/2020,64132,Y,38.991406,-94.551
41285,6/6/2020,64132,Y,38.991406,-94.551
41302,6/15/2020,64132,Y,38.991406,-94.551
41383,7/1/2020,64132,Y,38.991406,-94.551
41519,7/20/2020,64132,Y,38.991406,-94.551
41534,6/20/2020,64132,Y,38.991406,-94.551
41761,6/21/2020,64132,Y,38.991406,-94.551
41800,5/29/2020,64132,Y,38.991406,-94.551
41902,7/11/2020,64132,Y,38.991406,-94.551
41961,6/21/2020,64132,Y,38.991406,-94.551
42072,5/29/2020,64132,Y,38.991406,-94.551
42086,6/13/2020,64132,Y,38.991406,-94.551
42336,7/5/2020,64132,Y,38.991406,-94.551
42380,6/30/2020,64132,Y,38.991406,-94.551
42634,6/6/2020,64132,Y,38.991406,-94.551
42636,7/17/2020,64132,Y,38.991406,-94.551
42962,6/6/2020,64132,Y,38.991406,-94.551
42991,6/13/2020,64132,Y,38.991406,-94.551
43163,6/10/2020,64132,Y,38.991406,-94.551
43206,6/28/2020,64132,Y,38.991406,-94.551
43213,7/6/2020,64132,Y,38.991406,-94.551
43261,6/6/2020,64132,Y,38.991406,-94.551
43383,6/17/2020,64132,Y,38.991406,-94.551
43464,6/24/2020,64132,Y,38.991406,-94.551
43592,7/13/2020,64132,Y,38.991406,-94.551
43634,6/15/2020,64132,Y,38.991406,-94.551
